Hugo_Symbol	NTN006_Baseline	NTN007_Baseline	NTN012_Baseline	NTN014_Baseline	NTN017_Baseline	NTN020_Baseline	NTN021_Baseline	NTN022_Baseline	NTN023_Baseline	NTN025_Baseline	NTN029_Baseline	NTN031_Baseline	NTN033_Baseline	NTN038_Baseline	NTN042_Baseline	NTN040_Baseline	NTN046_Baseline	NTN049_Baseline	NTN052_Baseline	NTN050_Baseline	NTN057_Baseline	NTN056_Baseline	NTN058_Baseline	NTN060_Baseline	NTN062_Baseline	NTN063_Baseline	NTN069_Baseline	NTN074_Baseline	NTN076_Baseline	NTN080_Baseline	NTN081_Baseline	NTN083_Baseline	NTN084_Baseline	NTN085_Baseline	NTN087_Baseline	NTN089_Baseline	NTN039_Baseline	H36960.002_Baseline	H36960.023_Baseline	H36960.019_Baseline	H36960.008_Baseline	H36960.018_Baseline	H36960.009_Baseline	NTN011_Baseline	NTN013_Baseline	NTN044_Baseline	NTN072_Baseline	H36960.014_Baseline
JAZF1-AS1	0	0	0	-1	0	1	0	0	0	-1	-1	0	0	0	0	0	0	0	0	2	1	0	1	-1	-1	0	0	-1	0	-1	0	0	0	0	1	0	0	0	-1	0	-1	0	1	0	0	-1	0	1
CREB5	0	0	0	-1	0	1	0	0	0	-1	-1	0	0	0	0	0	0	0	0	2	1	0	1	-1	-1	0	0	-1	0	-1	0	0	0	0	1	0	0	0	-1	0	-1	0	1	0	0	-1	0	1
TRIL	0	0	0	-1	0	1	0	0	0	-1	-1	0	0	0	0	0	0	0	0	2	1	0	1	-1	-1	0	0	-1	0	-1	0	0	0	0	1	0	0	0	-1	0	-1	0	1	0	0	-1	0	1
LOC100506497	0	0	0	-1	0	1	0	0	0	-1	-1	0	0	0	0	0	0	0	0	2	1	0	1	-1	-1	0	0	-1	0	-1	0	0	0	0	1	0	0	0	-1	0	-1	0	1	0	0	-1	0	1
CPVL	0	0	0	-1	0	1	0	0	0	-1	-1	0	0	0	0	0	0	0	0	2	1	0	1	-1	-1	0	0	-1	0	-1	0	0	0	0	1	0	0	0	-1	0	-1	0	1	0	0	-1	0	1
CHN2	0	0	0	-1	0	1	0	0	0	-1	-1	0	0	0	0	0	0	0	0	2	1	0	1	-1	-1	0	0	-1	0	-1	0	0	0	0	1	0	0	0	-1	0	-1	0	1	0	0	-1	0	1
PRR15	0	0	0	-1	0	1	0	0	0	-1	-1	0	0	0	0	0	0	0	0	2	1	0	1	-1	-1	0	0	-1	0	-1	0	0	0	0	1	0	0	0	-1	0	-1	0	1	0	0	-1	0	1
LOC646762	0	0	0	-1	0	1	0	0	0	-1	-1	0	0	0	0	0	0	0	0	2	1	0	1	-1	-1	0	0	-1	0	-1	0	0	0	0	1	0	0	0	-1	0	-1	0	1	0	0	-1	0	1
DPY19L2P3	0	0	0	-1	0	1	0	0	0	-1	-1	0	0	0	0	0	0	0	0	2	1	0	1	-1	-1	0	0	-1	0	-1	0	0	0	0	1	0	0	0	-1	0	-1	0	1	0	0	-1	0	1
MIR550A3	0	0	0	-1	0	1	0	0	0	-1	-1	0	0	0	0	0	0	0	0	2	1	0	1	-1	-1	0	0	-1	0	-1	0	0	0	0	1	0	0	0	-1	0	-1	0	1	0	0	-1	0	1
ZNRF2P2	0	0	0	-1	0	1	0	0	0	-1	-1	0	0	0	0	0	0	0	0	2	1	0	1	-1	-1	0	0	-1	0	-1	0	0	0	0	1	0	0	0	-1	0	-1	0	1	0	0	-1	0	1
WIPF3	0	0	0	-1	0	1	0	0	0	-1	-1	0	0	0	0	0	0	0	0	2	1	0	1	-1	-1	0	0	-1	0	-1	0	0	0	0	1	0	0	0	-1	0	-1	0	1	0	0	-1	0	1
SCRN1	0	0	0	-1	0	1	0	0	0	-1	-1	0	0	0	0	0	0	0	0	2	1	0	1	-1	-1	0	0	-1	0	-1	0	0	0	0	1	0	0	0	-1	0	-1	0	1	0	0	-1	0	1
FKBP14	0	0	0	-1	0	1	0	0	0	-1	-1	0	0	0	0	0	0	0	0	2	1	0	1	-1	-1	0	0	-1	0	-1	0	0	0	0	1	0	0	0	-1	0	-1	0	1	0	0	-1	0	1
PLEKHA8	0	0	0	-1	0	1	0	0	0	-1	-1	0	0	0	0	0	0	0	0	2	1	0	1	-1	-1	0	0	-1	0	-1	0	0	0	0	1	0	0	0	-1	0	-1	0	1	0	0	-1	0	1
MTURN	0	0	0	-1	0	1	0	0	0	-1	-1	0	0	0	0	0	0	0	0	2	1	0	1	-1	-1	0	0	-1	0	-1	0	0	0	0	1	0	0	0	-1	0	-1	0	1	0	0	-1	0	1
MIR550A1	0	0	0	-1	0	1	0	0	0	-1	-1	0	0	0	0	0	0	0	0	2	1	0	1	-1	-1	0	0	-1	0	-1	0	0	0	0	1	0	0	0	-1	0	-1	0	1	0	0	-1	0	1
MIR550B1	0	0	0	-1	0	1	0	0	0	-1	-1	0	0	0	0	0	0	0	0	2	1	0	1	-1	-1	0	0	-1	0	-1	0	0	0	0	1	0	0	0	-1	0	-1	0	1	0	0	-1	0	1
ZNRF2	0	0	0	-1	0	1	0	0	0	-1	-1	0	0	0	0	0	0	0	0	2	1	0	1	-1	-1	0	0	-1	0	-1	0	0	0	0	1	0	0	0	-1	0	-1	0	1	0	0	-1	0	1
DKFZP586I1420	0	0	0	-1	0	1	0	0	0	-1	-1	0	0	0	0	0	0	0	0	2	1	0	1	-1	-1	0	0	-1	0	-1	0	0	0	0	1	0	0	0	-1	0	-1	0	1	0	0	-1	0	1
LINC01176	0	0	0	-1	0	1	0	0	0	-1	-1	0	0	0	0	0	0	0	0	2	1	0	1	-1	-1	0	0	-1	0	-1	0	0	0	0	1	0	0	0	-1	0	-1	0	1	0	0	-1	0	1
NOD1	0	0	0	-1	0	1	0	0	0	-1	-1	0	0	0	0	0	0	0	0	2	1	0	1	-1	-1	0	0	-1	0	-1	0	0	0	0	1	0	0	0	-1	0	-1	0	1	0	0	-1	0	1
GGCT	0	0	0	-1	0	1	0	0	0	-1	-1	0	0	0	0	0	0	0	0	2	1	0	1	-1	-1	0	0	-1	0	-1	0	0	0	0	1	0	0	0	-1	0	-1	0	1	0	0	-1	0	1
LOC401320	0	0	0	-1	0	1	0	0	0	-1	-1	0	0	0	0	0	0	0	0	2	1	0	1	-1	-1	0	0	-1	0	-1	0	0	0	0	1	0	0	0	-1	0	-1	0	1	0	0	-1	0	1
GARS	0	0	0	-1	0	1	0	0	0	-1	-1	0	0	0	0	0	0	0	0	2	1	0	1	-1	-1	0	0	-1	0	-1	0	0	0	0	1	0	0	0	-1	0	-1	0	1	0	0	-1	0	1
CRHR2	0	0	0	-1	0	1	0	0	0	-1	-1	0	0	0	0	0	0	0	0	2	1	0	1	-1	-1	0	0	-1	0	-1	0	0	0	0	1	0	0	0	-1	0	-1	0	1	0	0	-1	0	1
INMT-FAM188B	0	0	0	-1	0	1	0	0	0	-1	-1	0	0	0	0	0	0	0	0	2	1	0	1	-1	-1	0	0	-1	0	-1	0	0	0	0	1	0	0	0	-1	0	-1	0	1	0	0	-1	0	1
INMT	0	0	0	-1	0	1	0	0	0	-1	-1	0	0	0	0	0	0	0	0	2	1	0	1	-1	-1	0	0	-1	0	-1	0	0	0	0	1	0	0	0	-1	0	-1	0	1	0	0	-1	0	1
FAM188B	0	0	0	-1	0	1	0	0	0	-1	-1	0	0	0	0	0	0	0	0	2	1	0	1	-1	-1	0	0	-1	0	-1	0	0	0	0	1	0	0	0	-1	0	-1	0	1	0	0	-1	0	1
AQP1	0	0	0	-1	0	1	0	0	0	-1	-1	0	0	0	0	0	0	0	0	2	1	0	1	-1	-1	0	0	-1	0	-1	0	0	0	0	1	0	0	0	-1	0	-1	0	1	0	0	-1	0	1
GHRHR	0	0	0	-1	0	1	0	0	0	-1	-1	0	0	0	0	0	0	0	0	2	1	0	1	-1	-1	0	0	-1	0	-1	0	0	0	0	1	0	0	0	-1	0	-1	0	1	0	0	-1	0	1
ADCYAP1R1	0	0	0	-1	0	1	0	0	0	-1	-1	0	0	0	0	0	0	0	0	2	1	0	1	-1	-1	0	0	-1	0	-1	0	0	0	0	1	0	0	0	-1	0	-1	0	1	0	0	-1	0	1
NEUROD6	0	0	0	-1	0	1	0	0	0	-1	-1	0	0	0	0	0	0	0	0	2	1	0	1	0	-1	0	0	-1	0	-1	0	0	0	0	1	0	0	0	-1	0	-1	0	1	0	0	-1	0	1
CCDC129	0	0	0	-1	0	1	0	0	0	-1	-1	0	0	0	0	0	0	0	0	2	1	0	1	0	-1	0	0	-1	0	-1	0	0	0	0	1	0	0	0	-1	0	-1	0	1	0	0	-1	0	1
PPP1R17	0	0	0	-1	0	1	0	0	0	-1	-1	0	0	0	0	0	0	0	0	2	1	0	1	0	-1	0	0	-1	0	-1	0	0	0	0	1	0	0	0	-1	0	-1	0	1	0	0	-1	0	1
PDE1C	0	0	0	-1	0	1	0	0	0	-1	-1	0	0	0	0	0	0	0	0	2	1	0	1	0	-1	0	0	-1	0	-1	0	0	0	0	1	0	0	0	-1	0	-1	0	1	0	0	-1	0	1
LOC100130673	0	0	0	-1	0	1	0	0	0	-1	-1	0	0	0	0	0	0	0	0	2	1	0	1	0	-1	0	0	-1	0	-1	0	0	0	0	1	0	0	0	-1	0	-1	0	1	0	0	-1	0	1
LSM5	0	0	0	-1	0	1	0	0	0	-1	-1	0	0	0	0	0	0	0	0	2	1	0	1	0	-1	0	0	-1	0	-1	0	0	0	0	1	0	0	0	-1	0	-1	0	1	0	0	-1	0	1
AVL9	0	0	0	-1	0	1	0	0	0	-1	-1	0	0	0	0	0	0	0	0	2	1	0	1	0	-1	0	0	-1	0	-1	0	0	0	0	1	0	0	0	-1	0	-1	0	1	0	0	-1	0	1
DPY19L1P1	0	0	0	-1	0	1	0	0	0	-1	-1	0	0	0	0	0	0	0	0	2	1	0	1	0	-1	0	0	-1	0	-1	0	0	0	0	1	0	0	0	-1	0	-1	0	1	0	0	-1	0	1
ZNRF2P1	0	0	0	-1	0	1	0	0	0	-1	-1	0	0	0	0	0	0	0	0	2	1	0	1	0	-1	0	0	-1	0	-1	0	0	0	0	1	0	0	0	-1	0	-1	0	1	0	0	-1	0	1
MIR550A2	0	0	0	-1	0	1	0	0	0	-1	-1	0	0	0	0	0	0	0	0	2	1	0	1	0	-1	0	0	-1	0	-1	0	0	0	0	1	0	0	0	-1	0	-1	0	1	0	0	-1	0	1
MIR550B2	0	0	0	-1	0	1	0	0	0	-1	-1	0	0	0	0	0	0	0	0	2	1	0	1	0	-1	0	0	-1	0	-1	0	0	0	0	1	0	0	0	-1	0	-1	0	1	0	0	-1	0	1
LINC00997	0	0	0	-1	0	1	0	0	0	-1	-1	0	0	0	0	0	0	0	0	2	1	0	1	0	-1	0	0	-1	0	-1	0	0	0	0	1	0	0	0	-1	0	-1	0	1	0	0	-1	0	1
KBTBD2	0	0	0	-1	0	1	0	0	0	-1	-1	0	0	0	0	0	0	0	0	2	1	0	1	0	-1	0	0	-1	0	-1	0	0	0	0	1	0	0	0	-1	0	-1	0	1	0	0	-1	0	1
RP9P	0	0	0	-1	0	1	0	0	0	-1	-1	0	0	0	0	0	0	0	0	2	1	0	1	0	-1	0	0	-1	0	-1	0	0	0	0	1	0	0	0	-1	0	-1	0	1	0	0	-1	0	1
FKBP9	0	0	0	-1	0	1	0	0	0	-1	-1	0	0	0	0	0	0	0	0	2	1	0	1	0	-1	0	0	-1	0	-1	0	0	0	0	1	0	0	0	-1	0	-1	0	1	0	0	-1	0	1
NT5C3A	0	0	0	-1	0	1	0	0	0	-1	-1	0	0	0	0	0	0	0	0	2	1	0	1	0	-1	0	0	-1	0	-1	0	0	0	0	1	0	0	0	-1	0	-1	0	1	0	0	-1	0	1
RP9	0	0	0	-1	0	1	0	0	0	-1	-1	0	0	0	0	0	0	0	0	2	1	0	1	0	-1	0	0	-1	0	-1	0	0	0	0	1	0	0	0	-1	0	-1	0	1	0	0	-1	0	1
BBS9	0	0	0	-1	0	1	0	0	0	-1	-1	0	0	0	0	0	0	0	0	2	1	0	1	0	-1	0	0	-1	0	-1	0	0	0	0	1	0	0	0	-1	0	-1	0	1	0	0	-1	0	1
BMPER	0	0	0	-1	0	1	0	0	0	-1	-1	0	0	0	0	0	0	0	0	2	1	0	1	0	-1	0	0	-1	0	-1	0	0	0	0	1	0	0	0	-1	0	-1	0	1	0	0	-1	0	1
NPSR1-AS1	0	0	0	-1	0	1	0	0	0	-1	-1	0	0	0	0	0	0	0	0	2	1	0	1	0	-1	0	0	-1	0	-1	0	0	0	0	1	0	0	0	-1	0	-1	0	1	0	0	-1	0	1
NPSR1	0	0	0	-1	0	1	0	0	0	-1	-1	0	0	0	0	0	0	0	0	2	1	0	1	0	-1	0	0	-1	0	-1	0	0	0	0	1	0	0	0	-1	0	-1	0	1	0	0	-1	0	1
DPY19L1	0	0	0	-1	0	1	0	0	0	-1	-1	0	0	0	0	0	0	0	0	2	1	0	1	0	-1	0	0	-1	0	-1	0	0	0	0	1	0	0	0	-1	0	-1	0	1	0	0	-1	0	1
hsa-mir-548n	0	0	0	-1	0	1	0	0	0	-1	-1	0	0	0	0	0	0	0	0	2	1	0	1	0	-1	0	0	-1	0	-1	0	0	0	0	1	0	0	0	-1	0	-1	0	1	0	0	-1	0	1
DPY19L2P1	0	0	0	-1	0	1	0	0	0	-1	-1	0	0	0	0	0	0	0	0	2	1	0	1	0	-1	0	0	-1	0	-1	0	0	0	0	1	0	0	0	-1	0	-1	0	1	0	0	-1	0	1
TBX20	0	0	0	-1	0	1	0	0	0	-1	-1	0	0	0	0	0	0	0	0	2	1	0	1	0	-1	0	0	-1	0	-1	0	0	0	0	1	0	0	0	-1	0	-1	0	1	0	0	-1	0	1
LOC401324	0	0	0	-1	0	1	0	0	0	-1	-1	0	0	0	0	0	0	0	0	2	1	0	1	0	-1	0	0	-1	0	-1	0	0	0	0	1	0	0	0	-1	0	-1	0	1	0	0	-1	0	1
HERPUD2	0	0	0	-1	0	1	0	0	0	-1	-1	0	0	0	0	0	0	0	0	2	1	0	1	0	-1	0	0	-1	0	-1	0	0	0	0	1	0	0	0	-1	0	-1	0	1	0	0	-1	0	1
AC018647.3	0	0	0	-1	0	1	0	0	0	-1	-1	0	0	0	0	0	0	0	0	2	1	0	1	0	-1	0	0	-1	0	-1	0	0	0	0	1	0	0	0	-1	0	-1	0	1	0	0	-1	0	1
7-Sep	0	0	0	-1	0	1	0	0	0	-1	-1	0	0	0	0	0	0	0	0	2	1	0	1	0	-1	0	0	-1	0	-1	0	0	0	0	1	0	0	0	-1	0	-1	0	1	0	0	-1	0	1
LOC101928618	0	0	0	-1	0	1	0	0	0	-1	-1	0	0	0	0	0	0	0	0	2	1	0	1	0	-1	0	0	-1	0	-1	0	0	0	0	1	0	0	0	-1	0	-1	0	1	0	0	-1	0	1
EEPD1	0	0	0	-1	0	1	0	0	0	-1	-1	0	0	0	0	0	0	0	0	2	1	0	1	0	-1	0	0	-1	0	-1	0	0	0	0	1	0	0	0	-1	0	-1	0	1	0	0	-1	0	1
KIAA0895	0	0	0	-1	0	1	0	0	0	-1	-1	0	0	0	0	0	0	0	0	2	1	0	1	0	-1	0	0	-1	0	-1	0	0	0	0	1	0	0	0	-1	0	-1	0	1	0	0	-1	0	1
ANLN	0	0	0	-1	0	1	0	0	0	-1	-1	0	0	0	0	0	0	0	0	2	1	0	1	0	-1	0	0	-1	0	-1	0	0	0	0	1	0	0	0	-1	0	-1	0	1	0	0	-1	0	1
AOAH	0	0	0	-1	0	1	0	0	0	-1	-1	0	0	0	0	0	0	0	0	2	1	0	1	0	-1	0	0	-1	0	-1	0	0	0	0	1	0	0	0	-1	0	-1	0	1	0	0	-1	0	1
AOAH-IT1	0	0	0	-1	0	1	0	0	0	-1	-1	0	0	0	0	0	0	0	0	2	1	0	1	0	-1	0	0	-1	0	-1	0	0	0	0	1	0	0	0	-1	0	-1	0	1	0	0	-1	0	1
ELMO1	0	0	0	-1	0	1	0	0	0	-1	-1	0	0	0	0	0	0	0	0	2	1	0	1	0	-1	0	0	-1	0	-1	0	0	0	0	1	0	0	0	-1	0	-1	0	1	0	0	-1	0	1
MIR1200	0	0	0	-1	0	1	0	0	0	-1	-1	0	0	0	0	0	0	0	0	2	1	0	1	0	-1	0	0	-1	0	-1	0	0	0	0	1	0	0	0	-1	0	-1	0	1	0	0	-1	0	1
ELMO1-AS1	0	0	0	-1	0	1	0	0	0	-1	-1	0	0	0	0	0	0	0	0	2	1	0	1	0	-1	0	0	-1	0	-1	0	0	0	0	1	0	0	0	-1	0	-1	0	1	0	0	-1	0	1
GPR141	0	0	0	-1	0	1	0	0	0	-1	-1	0	0	0	0	0	0	0	0	2	1	0	1	0	-1	0	0	-1	0	-1	0	0	0	0	1	0	0	0	-1	0	-1	0	1	0	0	-1	0	1
NME8	0	0	0	-1	0	1	0	0	0	-1	-1	0	0	0	0	0	0	0	0	2	1	0	1	0	-1	0	0	-1	0	-1	0	0	0	0	1	0	0	0	-1	0	-1	0	1	0	0	-1	0	1
SFRP4	0	0	0	-1	0	1	0	0	0	-1	-1	0	0	0	0	0	0	0	0	2	1	0	1	0	-1	0	0	-1	0	-1	0	0	0	0	1	0	0	0	-1	0	-1	0	1	0	0	-1	0	1
EPDR1	0	0	0	-1	0	1	0	0	0	-1	-1	0	0	0	0	0	0	0	0	2	1	0	1	0	-1	0	0	-1	0	-1	0	0	0	0	1	0	0	0	-1	0	-1	0	1	0	0	-1	0	1
STARD3NL	0	0	0	-1	0	1	0	0	0	-1	-1	0	0	0	0	0	0	0	0	2	1	0	1	0	-1	0	0	-1	0	-1	0	0	0	0	1	0	0	0	-1	0	-1	0	1	0	0	-1	0	1
TARP	0	0	0	-1	0	1	0	0	0	-1	-1	0	0	0	0	0	0	0	0	2	1	0	1	0	-1	0	0	-1	0	-1	0	0	0	0	1	0	0	0	-1	0	-1	0	1	0	0	-1	0	1
TRG-AS1	0	0	0	-1	0	1	0	0	0	-1	-1	0	0	0	0	0	0	0	0	2	1	0	1	0	-1	0	0	-1	0	-1	0	0	0	0	1	0	0	0	-1	0	-1	0	1	0	0	-1	0	1
AMPH	0	0	0	-1	0	1	0	0	0	-1	-1	0	0	0	0	0	0	0	0	2	1	0	1	0	-1	0	0	-1	0	-1	0	0	0	0	1	0	0	0	-1	0	-1	0	1	0	0	-1	0	1
FAM183B	0	0	0	-1	0	1	0	0	0	-1	-1	0	0	0	0	0	0	0	0	2	1	0	1	0	-1	0	0	-1	0	-1	0	0	0	0	1	0	0	0	-1	0	-1	0	1	0	0	-1	0	1
VPS41	0	0	0	-1	0	1	0	0	0	-1	-1	0	0	0	0	0	0	0	0	2	1	0	1	0	-1	0	0	-1	0	-1	0	0	0	0	1	0	0	0	-1	0	-1	0	1	0	0	-1	0	1
POU6F2	0	0	0	-1	0	1	0	0	0	-1	-1	0	0	0	0	0	0	0	0	2	1	0	1	0	-1	0	0	-1	0	-1	0	0	0	0	1	0	0	0	-1	0	-1	0	1	0	0	-1	0	1
POU6F2-AS1	0	0	0	-1	0	1	0	0	0	-1	-1	0	0	0	0	0	0	0	0	2	1	0	1	0	-1	0	0	-1	0	-1	0	0	0	0	1	0	0	0	-1	0	-1	0	1	0	0	-1	0	1
YAE1D1	0	0	0	-1	0	1	0	0	0	-1	-1	0	0	0	0	0	0	0	0	2	1	0	1	0	-1	0	0	-1	0	-1	0	0	0	0	1	0	0	0	-1	0	-1	0	1	0	0	-1	0	1
RALA	0	0	0	-1	0	1	0	0	0	-1	-1	0	0	0	0	0	0	0	0	2	1	0	1	0	-1	0	0	-1	0	-1	0	0	0	0	1	0	0	0	-1	0	-1	0	1	0	0	-1	0	1
LINC00265	0	0	0	-1	0	1	0	0	0	-1	-1	0	0	0	0	0	0	0	0	2	1	0	1	0	-1	0	0	-1	0	-1	0	0	0	0	1	0	0	0	-1	0	-1	0	1	0	0	-1	0	1
CDK13	0	0	0	-1	0	1	0	0	0	-1	-1	0	0	0	0	0	0	0	0	2	1	0	1	0	-1	0	0	-1	0	-1	0	0	0	0	1	0	0	0	-1	0	-1	0	1	0	0	-1	0	1
MPLKIP	0	0	0	-1	0	1	0	0	0	-1	-1	0	0	0	0	0	0	0	0	2	1	0	1	0	-1	0	0	-1	0	-1	0	0	0	0	1	0	0	0	-1	0	-1	0	1	0	0	-1	0	1
SUGCT	0	0	0	-1	0	1	0	0	0	-1	-1	0	0	0	0	0	0	0	0	2	1	0	1	0	-1	0	0	-1	0	-1	0	0	0	0	1	0	0	0	-1	0	-1	0	1	0	0	-1	0	1
AC005029.1	0	0	0	-1	0	1	0	0	0	-1	-1	0	0	0	0	0	0	0	0	2	1	0	1	0	-1	0	0	-1	0	-1	0	0	0	0	1	0	0	0	-1	0	-1	0	1	0	0	-1	0	1
AC005022.1	0	0	0	-1	0	1	0	0	0	-1	-1	0	0	0	0	0	0	0	0	2	1	0	1	0	-1	0	0	-1	0	-1	0	0	0	0	1	0	0	0	-1	0	-1	0	1	0	0	-1	0	1
INHBA	0	0	0	-1	0	1	0	0	0	-1	-1	0	0	0	0	0	0	0	0	2	1	0	1	0	-1	0	0	-1	0	-1	0	0	0	0	1	0	0	0	-1	0	-1	0	1	0	0	-1	0	1
INHBA-AS1	0	0	0	-1	0	1	0	0	0	-1	-1	0	0	0	0	0	0	0	0	2	1	0	1	0	-1	0	0	-1	0	-1	0	0	0	0	1	0	0	0	-1	0	-1	0	1	0	0	-1	0	1
GLI3	0	0	0	-1	0	1	0	0	0	-1	-1	0	0	0	0	0	0	0	0	2	1	0	1	0	-1	0	0	-1	0	-1	0	0	0	0	1	0	0	0	-1	0	-1	0	1	0	0	-1	0	1
AC027269.2	0	0	0	-1	0	1	0	0	0	-1	-1	0	0	0	0	0	0	0	0	2	1	0	1	0	-1	0	0	-1	0	-1	0	0	0	0	1	0	0	0	-1	0	-1	0	1	0	0	2	0	1
C7orf25	0	0	0	-1	0	1	0	0	0	-1	-1	0	0	0	0	0	0	0	0	2	1	0	1	0	-1	0	0	-1	0	-1	0	0	0	0	1	0	0	0	-1	0	-1	0	1	0	0	-1	0	1
PSMA2	0	0	0	-1	0	1	0	0	0	-1	-1	0	0	0	0	0	0	0	0	2	1	0	1	0	-1	0	0	-1	0	-1	0	0	0	0	1	0	0	0	-1	0	-1	0	1	0	0	-1	0	1
MRPL32	0	0	0	-1	0	1	0	0	0	-1	-1	0	0	0	0	0	0	0	0	2	1	0	1	0	-1	0	0	-1	0	-1	0	0	0	0	1	0	0	0	-1	0	-1	0	1	0	0	-1	0	1
HECW1	0	0	0	-1	0	1	0	0	0	-1	-1	0	0	0	0	0	0	0	0	2	1	0	1	0	-1	0	0	-1	0	-1	0	0	0	0	1	0	0	0	-1	0	-1	0	1	0	0	-1	0	1
MIR3943	0	0	0	-1	0	1	0	0	0	-1	-1	0	0	0	0	0	0	0	0	2	1	0	1	0	-1	0	0	-1	0	-1	0	0	0	0	1	0	0	0	-1	0	-1	0	1	0	0	-1	0	1
AC011738.4	0	0	0	-1	0	1	0	0	0	-1	-1	0	0	0	0	0	0	0	0	2	1	0	1	0	-1	0	0	-1	0	0	0	0	0	0	1	0	0	0	-1	0	-1	0	1	0	0	-1	0	1
STK17A	0	0	0	-1	0	1	0	0	0	-1	-1	0	0	0	0	0	0	0	0	2	1	0	1	0	-1	0	0	-1	0	0	0	0	0	0	1	0	0	0	-1	0	-1	0	1	0	0	-1	0	1
COA1	0	0	0	-1	0	1	0	0	0	-1	-1	0	0	0	0	0	0	0	0	2	1	0	1	0	-1	0	0	-1	0	0	0	0	0	0	1	0	0	0	-1	0	-1	0	1	0	0	-1	0	1
BLVRA	0	0	0	-1	0	1	0	0	0	-1	-1	0	0	0	0	0	0	0	0	2	1	0	1	0	-1	0	0	-1	0	0	0	0	0	0	1	0	0	0	-1	0	-1	0	1	0	0	-1	0	1
MRPS24	0	0	0	-1	0	1	0	0	0	-1	-1	0	0	0	0	0	0	0	0	2	1	0	1	0	-1	0	0	-1	0	0	0	0	0	0	1	0	0	0	-1	0	-1	0	1	0	0	-1	0	1
URGCP-MRPS24	0	0	0	-1	0	1	0	0	0	-1	-1	0	0	0	0	0	0	0	0	2	1	0	1	0	-1	0	0	-1	0	0	0	0	0	0	1	0	0	0	-1	0	-1	0	1	0	0	-1	0	1
URGCP	0	0	0	-1	0	1	0	0	0	-1	-1	0	0	0	0	0	0	0	0	2	1	0	1	0	-1	0	0	-1	0	0	0	0	0	0	1	0	0	0	-1	0	-1	0	1	0	0	-1	0	1
UBE2D4	0	0	0	-1	0	1	0	0	0	-1	-1	0	0	0	0	0	0	0	0	2	1	0	1	0	-1	0	0	-1	0	0	0	0	0	0	1	0	0	0	-1	0	-1	0	1	0	0	-1	0	1
POLR2J4	0	0	0	-1	0	1	0	0	0	-1	-1	0	0	0	0	0	0	0	0	2	1	0	1	0	-1	0	0	-1	0	0	0	0	0	0	1	0	0	0	-1	0	-1	0	1	0	0	-1	0	1
SPDYE1	0	0	0	-1	0	1	0	0	0	-1	-1	0	0	0	0	0	0	0	0	2	1	0	1	0	-1	0	0	-1	0	0	0	0	0	0	1	0	0	0	-1	0	-1	0	1	0	0	-1	0	1
RASA4CP	0	0	0	-1	0	1	0	0	0	-1	-1	0	0	0	0	0	0	0	0	2	1	0	1	0	-1	0	0	-1	0	0	0	0	0	0	1	0	0	0	-1	0	-1	0	1	0	0	-1	0	1
LINC00957	0	0	0	-1	0	1	0	0	0	-1	-1	0	0	0	0	0	0	0	0	2	1	0	1	0	-1	0	0	-1	0	0	0	0	0	0	1	0	0	0	-1	0	-1	0	1	0	0	-1	0	1
DBNL	0	0	0	-1	0	1	0	0	0	-1	-1	0	0	0	0	0	0	0	0	2	1	0	1	0	-1	0	0	-1	0	0	0	0	0	0	1	0	0	0	-1	0	-1	0	1	0	0	-1	0	1
MIR6837	0	0	0	-1	0	1	0	0	0	-1	-1	0	0	0	0	0	0	0	0	2	1	0	1	0	-1	0	0	-1	0	0	0	0	0	0	1	0	0	0	-1	0	-1	0	1	0	0	-1	0	1
PGAM2	0	0	0	-1	0	1	0	0	0	-1	-1	0	0	0	0	0	0	0	0	2	1	0	1	0	-1	0	0	-1	0	0	0	0	0	0	1	0	0	0	-1	0	-1	0	1	0	0	-1	0	1
MIR6838	0	0	0	-1	0	1	0	0	0	-1	-1	0	0	0	0	0	0	0	0	2	1	0	1	0	-1	0	0	-1	0	0	0	0	0	0	1	0	0	0	-1	0	-1	0	1	0	0	-1	0	1
POLM	0	0	0	-1	0	1	0	0	0	-1	-1	0	0	0	0	0	0	0	0	2	1	0	1	0	-1	0	0	-1	0	0	0	0	0	0	1	0	0	0	-1	0	-1	0	1	0	0	-1	0	1
AEBP1	0	0	0	-1	0	1	0	0	0	-1	-1	0	0	0	0	0	0	0	0	2	1	0	1	0	-1	0	0	-1	0	0	0	0	0	0	1	0	0	0	-1	0	-1	0	1	0	0	-1	0	1
MIR4649	0	0	0	-1	0	1	0	0	0	-1	-1	0	0	0	0	0	0	0	0	2	1	0	1	0	-1	0	0	-1	0	0	0	0	0	0	1	0	0	0	-1	0	-1	0	1	0	0	-1	0	1
POLD2	0	0	0	-1	0	1	0	0	0	-1	-1	0	0	0	0	0	0	0	0	2	1	0	1	0	-1	0	0	-1	0	0	0	0	0	0	1	0	0	0	-1	0	-1	0	1	0	0	-1	0	1
MYL7	0	0	0	-1	0	1	0	0	0	-1	-1	0	0	0	0	0	0	0	0	2	1	0	1	0	-1	0	0	-1	0	0	0	0	0	0	1	0	0	0	-1	0	-1	0	1	0	0	-1	0	1
GCK	0	0	0	-1	0	1	0	0	0	-1	-1	0	0	0	0	0	0	0	0	2	1	0	1	0	-1	0	0	-1	0	0	0	0	0	0	1	0	0	0	-1	0	-1	0	1	0	0	-1	0	1
